"Analyte1","Analyte2","interaction_coeff","Pval","FDRadjPval","rsquared"
"TUBB6","X.2757",1.58771513386464,7.12553887160094e-06,0.0243387358786536,0.332188417048513
"LOC101927391","X.2690",1.59442816715209,3.34646343746032e-05,0.0618105706404651,0.284722309683978
"CD151","X.2757",1.59880408112848,3.41095086198371e-05,0.06255562889354,0.303005951353428
"DYNC2H1","X.2136",1.60304175948219,6.39004154872744e-05,0.0878754791426697,0.29005389088276
"UST","phenylalanine",1.60479543065486,6.93378705584637e-06,0.0238836841212416,0.40216368108574
"CTTN","tyrosine",1.60891528865804,1.14233323693504e-05,0.0326649434585554,0.334226492082285
"TSPAN17","X.3094",1.61332533039935,1.54133814185394e-06,0.00908495567658368,0.540168323445419
"EXT2","inositol.1.phosphate",1.61618200042917,2.98104260640111e-05,0.0578920006832817,0.590008701837126
"ANXA2P1","inositol.1.phosphate",1.62128583416426,5.48997910180932e-05,0.0817180158161888,0.518848965697546
"WTAP","X.3832...possible.phenol.sulfate",1.62241258230194,1.42677095706556e-05,0.0369375031891713,0.323498537748598
"BOD1","serine",1.62553826331422,2.15562794637682e-05,0.0478147108600627,0.372854680940316
"CTSL","beta.nicotinamide.adenine.dinucleotide",1.65395391509017,3.30446223183853e-05,0.0613021557709536,0.30937235877389
"KIR2DS3","Isobar.4.includes.Gluconic.acid..DL.arabinose..D.ribose..L.xylose..DL.lyxose..D.xylulose",1.65779654565564,1.73260998597197e-05,0.041376698244552,0.340724139221194
"EML1","L.alpha.glycerophosphorylcholine",1.66586548182051,5.13966572007047e-05,0.0789502162273031,0.271612243266044
"UST","valine",1.67559829853557,3.44399491756694e-05,0.062843756534463,0.356408577621791
"CYB5R2","X.2041",1.67832720240231,6.1922234068774e-05,0.0865738677665471,0.267646173693436
"AMOTL2","X.2725",1.70867707061488,6.71985761865458e-05,0.0899548004625472,0.315284069763032
"ANO10","X.2757",1.71272998443592,5.2867319253016e-05,0.0801597733326319,0.31402370518314
"SOCS3","beta.nicotinamide.adenine.dinucleotide",1.7135173892636,2.38424461970848e-06,0.0119018970628584,0.350667990781455
"MORN2","X.3094",1.71490694805183,5.72573034255636e-05,0.0836390079376576,0.510166628661504
"USP14","X2..deoxyuridine.5..triphosphate",1.71557192917324,1.57840481740632e-05,0.0393095648987284,0.345420495022526
"GPSM1","X.3094",1.71801667134354,5.89302319287179e-05,0.0847697640270974,0.401860405898918
"ANXA2","X.2077",1.72060121835019,1.58047262459231e-05,0.0393351091386103,0.342786377532098
"RBFOX2","X.3094",1.72414828270998,3.34820001342384e-05,0.061817455433179,0.445260326586973
"TSTA3","inositol.1.phosphate",1.72540797717575,1.29954521323978e-05,0.0349992312260201,0.641410730178385
"PLD2","cholesterol",1.7277600404494,2.03056545798344e-05,0.046157583838887,0.577121733817731
"RAC1","inositol.1.phosphate",1.72898803212057,7.01848516733574e-05,0.0922182446040672,0.52508316715547
"UST","anthranilic.acid",1.73062858851186,3.68773273860698e-05,0.065859593854687,0.331998738636101
"PRKAB2","X.3094",1.73126646853967,4.91026320868696e-05,0.0770652888858132,0.412300921974139
"RRM2B","X.3094",1.73177670893565,6.63134296731146e-05,0.0894169358091018,0.431843579544125
"LAPTM4A","X.3091",1.74117943308485,5.14436844112757e-05,0.0789502162273031,0.497244812583434
"UST","tryptophan",1.75391745880701,6.33350544752238e-05,0.0874695311750696,0.282705512025781
"TRIM16","glyceraldehyde",1.75457284408422,3.17792787631777e-05,0.0600684028745329,0.487716347751604
"MET","inosine",1.76107653266841,4.76232006788582e-05,0.0761138308621368,0.445480339871778
"CYB5R1","X.3094",1.77260884368485,2.70041115787261e-05,0.0542552820506192,0.45055947513425
"TSPAN17","tyrosine",1.77267072746756,8.54456399166747e-07,0.00614050689030997,0.438561426484223
"CRYL1","cholesterol",1.77923377376069,2.20668421741264e-05,0.0483667134169807,0.567070455364581
"RNF212B","xanthine",1.78114327819072,6.66423643213599e-05,0.0895540605447876,0.305395311982994
"LINC01000","X2..deoxyuridine.5..triphosphate",1.7818053271837,4.69032289154685e-06,0.0185523827253832,0.373786178542122
"IRF2","Isobar.4.includes.Gluconic.acid..DL.arabinose..D.ribose..L.xylose..DL.lyxose..D.xylulose",1.78541653850377,3.89626893253277e-05,0.067898440654961,0.322479073496316
"POLR2L","tetradecanoic.acid",1.7902656969877,1.3758661226462e-05,0.0362154809648726,0.329664030455862
"GLT8D1","X.2746",1.79245871479875,6.32734460728072e-05,0.0874110797340594,0.303423955653822
"CSRP2","X.2757",1.81760370055754,2.87801504999283e-05,0.0564474519091281,0.30705814761449
"JUN","X.3094",1.81968716540992,1.85110262232392e-05,0.0431826134330947,0.408373827870886
"ADCY9","serine",1.82528154895524,3.78940635332719e-05,0.0668847928868573,0.336031920855745
"AMOTL2","X.3176...possible.creatine",1.82619805297966,5.3681437819442e-05,0.0808585956638139,0.275980807680087
"ADGRG2","L.alpha.glycerophosphorylcholine",1.82822345124303,7.5823463300137e-05,0.0958138087261436,0.279549017752557
"TUBB6","beta.nicotinamide.adenine.dinucleotide",1.8293804320038,4.10180594252639e-05,0.0698947732606497,0.304978681543355
"MICALL1","Kynurenic.acid",1.83438910957557,5.84312891211494e-05,0.0843464962809193,0.314965648578402
"CDC42EP1","beta.nicotinamide.adenine.dinucleotide",1.83505245421642,1.30896583934822e-05,0.0351055474497347,0.332618920141521
"TSTA3","cholesterol",1.83808863327586,1.19956238798422e-06,0.00770365325013227,0.606076354221558
"CCR5","sn.Glycerol.3.phosphate",1.83987587623047,6.58069544048294e-05,0.0890170992846454,0.271975965180577
"FRMPD3","X.3094",1.84357664839971,6.09867787725088e-05,0.0859816836502097,0.403326079861164
"BCL6B","X.3832...possible.phenol.sulfate",1.85881884650924,2.35943770947301e-05,0.0502796508672578,0.357105580157441
"TSPAN17","serine",1.87979264127275,1.1518435968194e-05,0.0327479838581706,0.400793119859369
"SLC52A2","histidine",1.88273155439015,3.74887462427082e-05,0.0664823496689671,0.295162539297094
"DFNA5","X.2757",1.9028756522174,2.29930833287139e-05,0.0495855105246973,0.300706206670984
"YAE1D1","X.3094",1.91736134667516,2.33358679954141e-05,0.0499884111389334,0.491443024514795
"ING3","X.2005",1.92022130407518,3.65898659587111e-05,0.0654991310784184,0.346073314504979
"RAP2C.AS1","X.2064",1.92255137079981,4.90315645990919e-05,0.0770070793362537,0.373460184961671
"ANXA2","fumaric.acid",1.94311578437343,1.19971485939435e-06,0.00770365325013227,0.366666657613217
"COL9A2","X.3832...possible.phenol.sulfate",1.94433112703474,5.72798514497018e-05,0.0836390079376576,0.293552465159743
"B4GALT4","X.3094",1.96568187149557,2.18690102719437e-06,0.0112131618460433,0.514121504325649
"TSPAN17","histidine",1.97131831197281,3.6366838033636e-05,0.0652822909880316,0.375542285071571
"DENND5A","X.2757",1.97824562123648,5.25177809965649e-06,0.0199534111363177,0.340548333123133
"CD151","X.3439",1.99321252864623,2.82075345806599e-05,0.0555889563224706,0.284723342585898
"EFEMP2","L.alpha.glycerophosphorylcholine",1.99396610071663,6.71027067119272e-05,0.0899061225393881,0.262029493967182
"B4GALT4","inositol.1.phosphate",1.99772187256069,9.66805526940883e-08,0.00127760390776482,0.625661523708509
"CYB5R2","X.4020",2.00758994727782,1.07651709628108e-05,0.0314175456053403,0.315664415271813
"KIF3B","serine",2.02391597107915,6.21643991186671e-05,0.0866181500218983,0.42755885051327
"WDR60","X.3832...possible.phenol.sulfate",2.03784184546747,7.30439536122702e-05,0.0941010217630834,0.279981411455652
"COL7A1","X.2757",2.04027752741451,1.88278156740476e-05,0.0438088862611987,0.301653964223927
"PLSCR4","X.2757",2.04521635118172,1.37283500547615e-06,0.00850894092272772,0.37133876793428
"CD151","beta.nicotinamide.adenine.dinucleotide",2.0517473562499,2.03763997988629e-05,0.0461806744508476,0.319745601730671
"MICALL1","X.2041",2.0765486703404,1.4062994376104e-05,0.0366517623260323,0.303714209333267
"SPARCL1","X.2041",2.09091395776092,2.0008758836879e-05,0.0458042932597936,0.292778482922083
"TFE3","L.alpha.glycerophosphorylcholine",2.1111088694422,6.03926971173778e-05,0.085637336973843,0.264505088551388
"LAMC1","X.2757",2.11759070258094,3.34977782341047e-05,0.061821404533808,0.315913669948278
"RYK","serine",2.11951801349261,2.02633233777342e-05,0.046097362059366,0.352857846934423
"GALM","sorbitol",2.13627043497223,6.22627330512181e-05,0.0866752316760668,0.28528934494205
"TBX19","X.1111...possible.methylnitronitrosoguanidine.or.ethyl.thiocarbamoylacetate",2.15731803735077,2.35075851613198e-05,0.0502079386617835,0.326227335120635
"PLD2","X.2064",2.16800781798545,7.68031282119097e-05,0.0964876445673252,0.370110128791952
"RNF212B","X.4046",2.17104692180363,7.51316326725054e-05,0.095340236845912,0.302181632973534
"PCOLCE","X.2757",2.1735249266794,4.61200022356884e-05,0.0746590596191324,0.280925836090969
"ASAP1","X.3091",2.17839107565387,5.25337114159792e-07,0.0044380620333555,0.497330576463149
"TBX19","Kynurenic.acid",2.18482402638827,2.64539028055155e-05,0.0536491376303139,0.326862235537327
"DENND5A","beta.nicotinamide.adenine.dinucleotide",2.18590791974223,7.57530458956974e-05,0.0958039302312148,0.289981946319604
"UST","serine",2.18795894442783,6.56119187729276e-07,0.00510988329049695,0.444565332782026
"PLD2","X.3094",2.19175610321488,1.02529338791847e-05,0.0304940014554775,0.504753980425187
"TP53I3","beta.nicotinamide.adenine.dinucleotide",2.20652194366844,7.39004961975268e-05,0.0947029530915345,0.283821537655839
"PITPNM1","Isobar.4.includes.Gluconic.acid..DL.arabinose..D.ribose..L.xylose..DL.lyxose..D.xylulose",2.23102496605451,9.67057390707689e-07,0.00678532973903607,0.405691714953597
"XYLT2","X.2757",2.23145599888041,2.00893974303804e-06,0.0106824707172405,0.38416642774323
"PPOX","X.2690",2.24237066099087,8.56929937237299e-06,0.0271145363976735,0.319465726239719
"B4GALT4","histidine",2.25777026234428,5.76575566471522e-05,0.0838706506935649,0.402218978940437
"PVR","inositol.1.phosphate",2.26362757096117,3.61352883125133e-05,0.0650986698000121,0.549189707815909
"PIP4K2C","inositol.1.phosphate",2.28780619295983,1.6257797338445e-05,0.0400493165913746,0.567917368824954
"FSTL3","X.3138",2.31432651269173,2.60128534753578e-05,0.0530634114205876,0.308058499155862
"KDELR2","X.3094",2.31689960485657,4.71448347603749e-06,0.0186058528763085,0.482869889236876
"CASC7","X.3832...possible.phenol.sulfate",2.32392526965694,6.36960650174688e-05,0.0877388694676185,0.311538088056036
"UTS2B","N.acetylneuraminic.acid",2.35040310494163,9.22309561191737e-06,0.0284853696157847,0.46682209105681
"TBX19","X.2041",2.35250068182513,1.69387962701712e-05,0.0409261543315718,0.297393873127972
"KIFC3","X.1677",2.35359089897054,6.13641151337219e-05,0.0862293295614242,0.267737166117402
"BAG6","X.2272",2.35492103058178,2.32036793440739e-05,0.0498218499015268,0.369854160367297
"B4GALT2","X.3091",2.36059141449424,2.68188980976924e-05,0.0540028477447911,0.425888706119218
"B4GALT4","N.acetylneuraminic.acid",2.36444728594909,5.78509804891514e-05,0.0839821730881876,0.425632640679667
"CSRP2","beta.nicotinamide.adenine.dinucleotide",2.37016553883981,1.15326795743806e-05,0.0327479838581706,0.333848741401877
"THBS3","L.alpha.glycerophosphorylcholine",2.38505233763697,7.57462688581181e-05,0.0958039302312148,0.25914349481864
"TBX19","X.4020",2.38703612985668,7.8859341218813e-05,0.0979558795237162,0.278925225285743
"MYOF","X.1677",2.39715195506402,3.58213825724704e-05,0.0647132050630859,0.294622665793328
"RILPL1","X.2757",2.40241687243991,3.06275060636938e-05,0.0588925788123362,0.398729882482158
"ANXA2","L.beta.imidazolelactic.acid",2.40553508243848,6.34310749153017e-05,0.0875355111352757,0.273645736506227
"FBXL2","X.2757",2.40919581150423,6.79210741559656e-07,0.00522685530666037,0.396359399082174
"LINC00260","X.2027",2.42718475797369,5.19574050564562e-05,0.0792409866941775,0.272761440140459
"PPP2CB","tryptophan",2.48928808210557,8.96335280858445e-06,0.0279833864130958,0.313116162398519
"TRIP10","X.3094",2.49261267471769,4.3731725209377e-05,0.0723997608048527,0.389243775837374
"CKMT2","X.3094",2.53060334866183,1.61964705580525e-05,0.0400140756346414,0.407107979060486
"PCBD1","guanosine",2.53092909861047,1.23452420624407e-05,0.0339748257327877,0.428913239142658
"TBX19","X.4019",2.53436582300454,1.71236749519848e-05,0.0411098803148117,0.326747628328184
"EML1","X.1288",2.55041878597589,5.313235631717e-05,0.0804057050490739,0.281253641466283
"DRAM1","X.2757",2.56114508923813,1.12860387388074e-06,0.00749466344510506,0.37340557394886
"TSTA3","S.adenosyl.l.homocysteine",2.56522676090593,1.60544461391639e-06,0.00936538285047873,0.433217453248064
"PLSCR4","beta.nicotinamide.adenine.dinucleotide",2.57614627515913,1.53300783664407e-06,0.00908310149109332,0.361817577076799
"TSTA3","N.acetylneuraminic.acid",2.58204473802046,6.26717592150775e-05,0.0869775023541424,0.460134163870986
"COL7A1","X.3439",2.62289952635168,4.00398661294547e-06,0.0166654085227743,0.347550598270603
"RMND5B","sn.Glycerol.3.phosphate",2.63008300395889,1.70715169093684e-05,0.0410489139688948,0.298531774783011
"FAM174A","inosine",2.6450538769661,8.16692983232466e-05,0.099475701380784,0.443325715465172
"XYLT2","beta.nicotinamide.adenine.dinucleotide",2.6578111771003,9.14056397918344e-06,0.0283384992575965,0.346826152905463
"COL7A1","beta.nicotinamide.adenine.dinucleotide",2.67980110035084,6.52755181480475e-06,0.0230070314602306,0.327525456150873
"B4GALT2","X.4617",2.69029313758385,4.75610852472636e-05,0.0760413677019953,0.34074464211225
"TSTA3","X.2064",2.70448349979733,2.57445363518873e-08,0.000433511946469058,0.522976253530042
"TSTA3","X.3094",2.71163392009582,8.55459134383981e-10,3.40130551831071e-05,0.633283145645285
"ENDOV","X.3094",2.7357966229853,6.52285363328128e-05,0.088706112488317,0.394979247913875
"FKBP9","X.2757",2.74756452803389,1.17555543019235e-05,0.0331160321013489,0.369174567936286
"CCDC102A","beta.nicotinamide.adenine.dinucleotide",2.75766280884101,2.79602694470389e-05,0.0554320952706531,0.339366872143435
"ANXA2","succinate",2.77772044356662,7.95727068918307e-07,0.00591269564206864,0.397207339421989
"NFX1","X.2027",2.79915623543242,5.09977864340078e-05,0.0787104230442823,0.273424213841955
"ESR2","X.1677",2.79956941070326,1.16432082992918e-05,0.0329428662083033,0.315338314751171
"CCS","L.alpha.glycerophosphorylcholine",2.83939858368965,1.98238415511161e-05,0.0455379709996106,0.296125241233716
"SCRIB","tyrosine",2.86399945320289,6.52555454430981e-05,0.0887162254040805,0.297176390201344
"FBXL2","beta.nicotinamide.adenine.dinucleotide",2.88262572826947,2.43787419115296e-06,0.0121033113646386,0.377345107314228
"LINC00963","beta.nicotinamide.adenine.dinucleotide",2.90085534404438,2.03265520836382e-05,0.0461587890963836,0.320478621675014
"SPATA20","beta.nicotinamide.adenine.dinucleotide",2.92030396654903,3.82879678677468e-05,0.0672396647330739,0.327646719113214
"TSTA3","histidine",2.92328513279918,1.81627336736439e-05,0.0427440982131387,0.327022213010382
"DRAM1","beta.nicotinamide.adenine.dinucleotide",2.92653899925833,1.66115940415516e-05,0.0404665288659923,0.303133941554419
"CA11","L.alpha.glycerophosphorylcholine",2.9350110646831,7.95179113300967e-06,0.0259322249411326,0.316919016111785
"B4GALT2","X.3094",2.97018739627165,1.73530125020095e-05,0.041397346624794,0.438936641742694
"CAPN2","cholesterol",2.98651585628513,1.24710421669781e-05,0.0341588789997888,0.541005179217951
"NCKAP1","serine",3.00994853632515,9.6406319665327e-06,0.0293075211782594,0.420635622874944
"PMVK","sn.Glycerol.3.phosphate",3.0303575197044,2.66582277213013e-05,0.0538117527113621,0.287130532616135
"MYOF","X.2757",3.08884133037211,3.36638628158445e-06,0.0149395969845158,0.348574765507526
"SCRIB","X.2064",3.091519059828,1.91305470279081e-05,0.0443766032142157,0.346563691583227
"ITIH3","N.acetylneuraminic.acid",3.10903055443272,4.48592293614716e-05,0.073325184772081,0.469108224737038
"ANXA2","adenine",3.11298007785361,5.88053254112929e-05,0.0846969882449623,0.389597407920075
"B4GALT4","X.1677",3.14545301036247,6.69038564269082e-05,0.0897723788617114,0.265498782160862
"MINPP1","X.1677",3.17140098409542,2.33168661383401e-05,0.0499884111389334,0.320517905312197
"C6orf1","X.2757",3.17618078634701,7.66162762597077e-05,0.0963846789968918,0.304887233790351
"MED10","phosphoenolpyruvate",3.21648199772177,4.12695583597964e-05,0.0702177368633437,0.36416275929069
"ZNF410","tryptophan",3.2206271991235,6.64593552561279e-05,0.0894780802394508,0.278680043723738
"SHE","uracil",3.22520275494517,6.06087982373354e-05,0.0857421545700612,0.454730755693434
"ABHD11","inosine",3.24736625264795,2.03244362511237e-05,0.0461587890963836,0.48100422294255
"MYOF","X.3439",3.2960364972306,5.43451592686007e-05,0.0812527100021888,0.29815233692637
"KIFC3","X.3439",3.31156137143551,7.12638055574849e-05,0.0931142045609911,0.263064596350648
"BLMH","X.2027",3.35760550031251,6.95193801373848e-05,0.0916539625322617,0.264076092911344
"FKBP9","beta.nicotinamide.adenine.dinucleotide",3.39073724827734,1.28411337590759e-05,0.0346453788819867,0.385779891721871
"PKIG","X.2757",3.39666148082421,1.45185159343425e-07,0.00175485882839035,0.422053608043419
"RRM2B","inosine",3.39675005404887,1.65407780038917e-05,0.0404665288659923,0.490147746084843
"GAS2L1","beta.nicotinamide.adenine.dinucleotide",3.40024709622893,6.40330316061359e-05,0.0879486643090805,0.288534153181238
"TLDC1","beta.nicotinamide.adenine.dinucleotide",3.43576793683586,5.69207485662626e-05,0.083483999683863,0.288362151918667
"SCRIB","S.adenosyl.l.homocysteine",3.47027063578194,3.07632486958332e-06,0.0141275310606567,0.397564192533528
"MINPP1","X.2757",3.49071226437751,6.78015132956126e-05,0.0904147841201016,0.302798746152174
"PRKAG2","X.2725",3.49885414103694,7.70707263166786e-05,0.0967147998150692,0.321562344499171
"ABHD11","guanosine",3.52123312415311,7.4410936492535e-05,0.094907898641509,0.371934261448897
"KIFC3","beta.nicotinamide.adenine.dinucleotide",3.62831751217646,1.39809301174294e-05,0.0365037575388626,0.329605762559027
"ESR2","X.2757",3.64432392262369,4.56751252850856e-07,0.00403565106963334,0.394364880716806
"CAPN2","X.3094",3.65346547285629,9.59433969691178e-06,0.029205969028751,0.473695114210972
"SCRIB","glutamine",3.69100131943445,6.02045179301739e-05,0.0855440144674054,0.270696585721824
"PABPC3","X.2005",3.80093447157296,1.8940993495314e-05,0.0439819184203894,0.35919257367909
